"","other","Mortierellomycota","Basidiomycota","Mucoromycota","Ascomycota"
"TALL_002-M-31-34-20140804",0.0348258706467662,0.0218905472636816,0.78407960199005,0.0417910447761194,0.117412935323383
"TALL_002-M-9-4-20140708",0.0338308457711443,0.0855721393034826,0.471641791044776,0.156218905472637,0.25273631840796
"TALL_002-O-10-34-20140708",0.00099502487562189,0.0218905472636816,0.838805970149254,0.0925373134328358,0.045771144278607
"TALL_003-M-24-40-20140707",0.00696517412935323,0.00895522388059702,0.72636815920398,0.0467661691542289,0.210945273631841
"TALL_003-M-33-2-20140707",0.00895522388059702,0.0139303482587065,0.593034825870647,0.149253731343284,0.234825870646766
"TALL_003-M-6-5-20140707",0.03681592039801,0.0189054726368159,0.71044776119403,0.0895522388059701,0.144278606965174
"TALL_003-O-24-40-20140707",0.00497512437810945,0.00497512437810945,0.950248756218905,0.00597014925373134,0.0338308457711443
"TALL_004-M-0-13-20140804",0.0149253731343284,0.0139303482587065,0.532338308457711,0.177114427860697,0.261691542288557
"TALL_004-M-14-17-20140708",0.00199004975124378,0.0238805970149254,0.86865671641791,0.0626865671641791,0.0427860696517413
"TALL_004-M-14-6-20140804",0.0189054726368159,0.0258706467661692,0.46865671641791,0.112437810945274,0.374129353233831
"TALL_004-M-24-15-20140708",0.0119402985074627,0.00696517412935323,0.858706467661692,0.0398009950248756,0.0825870646766169
"TALL_004-M-28-3-20140804",0.00497512437810945,0.017910447761194,0.809950248756219,0.0557213930348259,0.111442786069652
"TALL_004-M-33-11-20140708",0.00199004975124378,0.0208955223880597,0.312437810945274,0.225870646766169,0.438805970149254
"TALL_006-M-0-30-20140707",0.00298507462686567,0.0208955223880597,0.839800995024876,0.124378109452736,0.0119402985074627
"TALL_006-M-13-32-20140804",0.00796019900497512,0.00895522388059702,0.903482587064677,0.063681592039801,0.0159203980099502
"TALL_006-M-16-7-20140707",0.201990049751244,0.0169154228855721,0.561194029850746,0.0945273631840796,0.125373134328358
"TALL_006-M-23-38-20140707",0.00796019900497512,0.0427860696517413,0.766169154228856,0.081592039800995,0.101492537313433
"TALL_006-M-30-27-20140804",0.0507462686567164,0.0467661691542289,0.523383084577114,0.151243781094527,0.227860696517413
"TALL_007-M-2-0-20140708",0.00597014925373134,0.0308457711442786,0.814925373134328,0.0855721393034826,0.0626865671641791
"TALL_007-M-39-30-20140708",0.00298507462686567,0.0507462686567164,0.603980099502488,0.017910447761194,0.324378109452736
"TALL_007-M-8-11-20140708",0.00298507462686567,0.0189054726368159,0.856716417910448,0.0666666666666667,0.054726368159204
"TALL_009-M-3-37-20140707",0.00398009950248756,0.0487562189054726,0.714427860696517,0.166169154228856,0.0666666666666667
"TALL_009-M-36-16-20140707",0.0238805970149254,0.0119402985074627,0.875621890547264,0.0616915422885572,0.026865671641791
"TALL_009-M-6-12-20140707",0.00398009950248756,0.0447761194029851,0.872636815920398,0.054726368159204,0.0238805970149254
"TALL_044-M-23-30-20140707",0.0169154228855721,0.0218905472636816,0.61592039800995,0.166169154228856,0.17910447761194
"TALL_044-M-33-4-20140707",0.00298507462686567,0.03681592039801,0.612935323383085,0.193034825870647,0.154228855721393
"TALL_051-M-19-30-20140707",0.00099502487562189,0.00995024875621891,0.939303482587065,0.0358208955223881,0.0139303482587065
"TALL_051-M-31-3-20140707",0.00099502487562189,0.0129353233830846,0.977114427860696,0.00398009950248756,0.00497512437810945
"TALL_054-M-18-37-20140707",0.00796019900497512,0.00597014925373134,0.90547263681592,0.03681592039801,0.0437810945273632
"TALL_054-M-33-17-20140707",0.00497512437810945,0.00497512437810945,0.767164179104478,0.0587064676616915,0.164179104477612
"UNDE_001-M-7-0-20140708",0.0308457711442786,0.0139303482587065,0.162189054726368,0.00099502487562189,0.792039800995025
"UNDE_001-O-30-37-20140708",0.00099502487562189,0.0129353233830846,0.961194029850746,0.00995024875621891,0.0149253731343284
"UNDE_006-M-10-34-20140707",0.0278606965174129,0.0208955223880597,0.797014925373134,0.00099502487562189,0.153233830845771
"UNDE_006-M-25-6-20140707",0.00298507462686567,0.0159203980099502,0.872636815920398,0.00099502487562189,0.107462686567164
"UNDE_006-M-9-4-20140707",0.154228855721393,0.00298507462686567,0.68955223880597,0.00099502487562189,0.152238805970149
"UNDE_007-M-33-2-20140710",0.00099502487562189,0.0527363184079602,0.897512437810945,0.00796019900497512,0.0407960199004975
"UNDE_007-M-4-9-20140710",0.00298507462686567,0.0278606965174129,0.477611940298507,0.00099502487562189,0.490547263681592
"UNDE_008-M-15-7-20140707",0.00099502487562189,0.0427860696517413,0.845771144278607,0.0218905472636816,0.0885572139303483
"UNDE_008-M-33-11-20140707",0.00199004975124378,0.0238805970149254,0.624875621890547,0.0109452736318408,0.338308457711443
"UNDE_008-M-4-7-20140707",0.00099502487562189,0.0358208955223881,0.921393034825871,0.0238805970149254,0.017910447761194
"UNDE_013-M-2-0-20140708",0.00099502487562189,0.0676616915422886,0.42089552238806,0.00099502487562189,0.509452736318408
"UNDE_013-M-39-30-20140708",0.00199004975124378,0.0278606965174129,0.883582089552239,0.0109452736318408,0.0756218905472637
"UNDE_013-M-8-11-20140708",0.0218905472636816,0.0318407960199005,0.50547263681592,0.00099502487562189,0.439800995024876
"UNDE_014-M-36-16-20140711",0.0169154228855721,0.382089552238806,0.287562189054726,0.00099502487562189,0.312437810945274
"UNDE_014-M-6-12-20140711",0.00199004975124378,0.0208955223880597,0.304477611940298,0.00099502487562189,0.671641791044776
"UNDE_017-M-0-30-20140707",0.00099502487562189,0.017910447761194,0.965174129353234,0.00099502487562189,0.0149253731343284
"UNDE_017-M-23-38-20140707",0.524378109452736,0.0109452736318408,0.408955223880597,0.00099502487562189,0.054726368159204
"UNDE_019-M-23-30-20140708",0.00298507462686567,0.063681592039801,0.846766169154229,0.00099502487562189,0.0855721393034826
"UNDE_019-M-30-38-20140708",0.0119402985074627,0.0557213930348259,0.407960199004975,0.0129353233830846,0.511442786069652
"UNDE_019-M-33-4-20140708",0.0129353233830846,0.0407960199004975,0.767164179104478,0.00199004975124378,0.177114427860697
"UNDE_027-M-19-30-20140708",0.0149253731343284,0.218905472636816,0.444776119402985,0.00099502487562189,0.320398009950249
"UNDE_027-M-23-8-20140708",0.00696517412935323,0.398009950248756,0.219900497512438,0.00298507462686567,0.372139303482587
"UNDE_027-M-31-3-20140708",0.00398009950248756,0.108457711442786,0.260696517412935,0.00099502487562189,0.625870646766169
"UNDE_032-M-18-37-20140709",0.00995024875621891,0.0796019900497512,0.817910447761194,0.00099502487562189,0.0915422885572139
"UNDE_034-M-35-0-20140715",0.0129353233830846,0.178109452736318,0.665671641791045,0.0228855721393035,0.120398009950249
"UNDE_034-M-37-20-20140715",0.00199004975124378,0.0467661691542289,0.851741293532338,0.00099502487562189,0.0985074626865672
"UNDE_035-M-1-23-20140715",0.00099502487562189,0.00597014925373134,0.826865671641791,0.0119402985074627,0.154228855721393
"UNDE_035-M-13-1-20140715",0.00099502487562189,0.0278606965174129,0.883582089552239,0.0208955223880597,0.0666666666666667
"UNDE_037-M-25-17-20140710",0.00398009950248756,0.045771144278607,0.721393034825871,0.00099502487562189,0.227860696517413
"UNDE_037-M-28-36-20140710",0.00099502487562189,0.0208955223880597,0.922388059701493,0.00099502487562189,0.054726368159204
"UNDE_037-O-28-36-20140710",0.00099502487562189,0.0537313432835821,0.895522388059702,0.00099502487562189,0.0487562189054726
"UNDE_037-O-9-7-20140710",0.00099502487562189,0.00497512437810945,0.834825870646766,0.00099502487562189,0.158208955223881
"UNDE_043-M-17-38-20140710",0.715422885572139,0.00597014925373134,0.244776119402985,0.0129353233830846,0.0208955223880597
"UNDE_043-M-32-36-20140710",0.00099502487562189,0.0796019900497512,0.872636815920398,0.00597014925373134,0.0407960199004975
"UNDE_044-M-37-7-20140718",0.0109452736318408,0.119402985074627,0.575124378109453,0.00099502487562189,0.293532338308458
"UNDE_044-O-37-7-20140718",0.00099502487562189,0.0338308457711443,0.42089552238806,0.00099502487562189,0.543283582089552
"WOOD_001-M-36-24-20140828",0.0706467661691542,0.211940298507463,0.214925373134328,0.00099502487562189,0.501492537313433
"WOOD_001-M-8-40-20140828",0.0875621890547264,0.207960199004975,0.0925373134328358,0.00099502487562189,0.610945273631841
"WOOD_001-M-8-8-20140828",0.125373134328358,0.18407960199005,0.451741293532338,0.00099502487562189,0.237810945273632
"WOOD_001-M-9-4-20140702",0.0686567164179104,0.166169154228856,0.12636815920398,0.00099502487562189,0.637810945273632
"WOOD_002-M-33-11-20140702",0.0865671641791045,0.225870646766169,0.219900497512438,0.00099502487562189,0.466666666666667
"WOOD_003-M-14-30-20140825",0.017910447761194,0.218905472636816,0.149253731343284,0.00099502487562189,0.612935323383085
"WOOD_003-M-14-6-20140825",0.0626865671641791,0.0527363184079602,0.144278606965174,0.00099502487562189,0.739303482587065
"WOOD_003-M-26-35-20140825",0.0587064676616915,0.434825870646766,0.250746268656716,0.00099502487562189,0.254726368159204
"WOOD_005-M-2-0-20140827",0.0587064676616915,0.239800995024876,0.329353233830846,0.00099502487562189,0.371144278606965
"WOOD_005-M-39-30-20140827",0.0288557213930348,0.180099502487562,0.154228855721393,0.00099502487562189,0.635820895522388
"WOOD_005-M-8-11-20140827",0.279601990049751,0.313432835820896,0.117412935323383,0.00099502487562189,0.288557213930348
"WOOD_021-M-38-37-20140702",0.125373134328358,0.203980099502488,0.169154228855721,0.00099502487562189,0.500497512437811
"WOOD_022-M-1-2-20140828",0.0676616915422886,0.421890547263682,0.137313432835821,0.00099502487562189,0.372139303482587
"WOOD_022-M-3-11-20140828",0.00398009950248756,0.017910447761194,0.017910447761194,0.00099502487562189,0.959203980099502
"WOOD_022-M-5-8-20140828",0.0447761194029851,0.144278606965174,0.0736318407960199,0.00099502487562189,0.736318407960199
"WOOD_024-M-18-28-20140827",0.0199004975124378,0.03681592039801,0.104477611940299,0.0119402985074627,0.826865671641791
"WOOD_024-M-27-27-20140826",0.133333333333333,0.169154228855721,0.106467661691542,0.00099502487562189,0.590049751243781
"WOOD_042-M-23-30-20140828",0.11044776119403,0.242786069651741,0.311442786069652,0.00099502487562189,0.334328358208955
"WOOD_042-M-33-4-20140828",0.0746268656716418,0.256716417910448,0.153233830845771,0.00099502487562189,0.514427860696517
"WOOD_043-M-19-30-20140828",0.0258706467661692,0.459701492537313,0.0736318407960199,0.00099502487562189,0.439800995024876
"WOOD_043-M-23-8-20140828",0.0427860696517413,0.166169154228856,0.367164179104478,0.00099502487562189,0.422885572139304
"WOOD_044-M-33-17-20140829",0.178109452736318,0.119402985074627,0.227860696517413,0.00099502487562189,0.47363184079602
