samples,latitude,longitude,depth_max,forest,map,map_sd,mat,mat_sd,map_CV,mat_CV,mdr,aridity,NPP,relEM,pH
ram_samp_644,40.77337,-73.96864,5,0,1.21,0.049495746,12.00833347,1.234784547,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.02
ram_samp_645,40.78307,-73.96948,5,0,1.213,0.048611887,11.98333341,1.246716396,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,4.56
ram_samp_646,40.7998833,-73.9571,5,0,1.201,0.048693782,12.01666661,1.283432092,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.92
ram_samp_647,40.77676,-73.96507,5,0,1.217,0.048983232,11.96666676,1.201198112,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.81
ram_samp_648,40.79426,-73.96198,5,0,1.212,0.047867017,11.94166668,1.252994638,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,6.98
ram_samp_649,40.77425,-73.96848,5,0,1.21,0.048853873,12.00833347,1.256499512,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.94
ram_samp_650,40.78873,-73.96575,5,0,1.217,0.048416583,11.95833339,1.241962772,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,4.74
ram_samp_651,40.7936,-73.95523,5,0,1.201,0.04878102,12.01666661,1.232338133,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.84
ram_samp_652,40.77404,-73.97483,5,0,1.21,0.049236453,12.00833347,1.244429681,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.9
ram_samp_653,40.77961,-73.97131,5,0,1.213,0.048317397,11.98333341,1.228143687,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,7.31
ram_samp_654,40.78326,-73.96606,5,0,1.217,0.048044648,11.96666676,1.213495002,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.1
ram_samp_655,40.76681,-73.97337,5,0,1.21,0.050843811,12.00833347,1.244675171,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.07
ram_samp_656,40.78901,-73.96075,5,0,1.217,0.049428143,11.95833339,1.230218601,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.11
ram_samp_657,40.79713,-73.95617,5,0,1.201,0.047400207,12.01666661,1.230805672,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.51
ram_samp_658,40.77542,-73.97495,5,0,1.213,0.047848953,11.98333341,1.259078926,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,5.88
ram_samp_659,40.78127,-73.96508,5,0,1.217,0.049407728,11.96666676,1.235480285,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.3
ram_samp_660,40.77795,-73.96414,5,0,1.217,0.046550424,11.96666676,1.261320811,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,7.66
ram_samp_661,40.7845,-73.96947,5,0,1.217,0.048793359,11.92083336,1.256307537,9.970087103,894.3699218,9.758333415,0.968999982,0.736,0.581947982,4.67
ram_samp_662,40.7819,-73.97128,5,0,1.213,0.047270678,11.98333341,1.249119822,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,7.12
ram_samp_663,40.78717,-73.96768,5,0,1.217,0.048036351,11.92083336,1.228440366,9.970087103,894.3699218,9.758333415,0.968999982,0.736,0.581947982,5.62
ram_samp_664,40.77766,-73.96711,5,0,1.213,0.049260265,11.98333341,1.218856696,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.29
ram_samp_665,40.77544,-73.96709,5,0,1.213,0.04741727,11.98333341,1.228760589,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,5.86
ram_samp_666,40.79261,-73.96291,5,0,1.212,0.048841936,11.94166668,1.25324674,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,5.07
ram_samp_667,40.77762,-73.97008,5,0,1.213,0.045529349,11.98333341,1.208978953,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,4.47
ram_samp_668,40.78909,-73.96503,5,0,1.217,0.048912584,11.95833339,1.222480063,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,5.68
ram_samp_669,40.78169,-73.96066,5,0,1.217,0.047257157,11.96666676,1.228242508,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.17
ram_samp_670,40.77507,-73.97032,5,0,1.213,0.049366007,11.98333341,1.270442489,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.82
ram_samp_671,40.76878,-73.97535,5,0,1.215,0.046207633,11.96250004,1.233629949,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,7.44
ram_samp_672,40.77807,-73.96697,5,0,1.213,0.048340977,11.98333341,1.226934928,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,4.8
ram_samp_673,40.7777,-73.96806,5,0,1.213,0.047208452,11.98333341,1.268991831,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,5.67
ram_samp_674,40.79129,-73.96239,5,0,1.217,0.046737964,11.95833339,1.248977464,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,5.62
ram_samp_675,40.77847,-73.96818,5,0,1.213,0.049283214,11.98333341,1.266816942,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.23
ram_samp_676,40.79744,-73.95571,5,0,1.201,0.049735207,12.01666661,1.218237615,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.62
ram_samp_677,40.7904,-73.95967,5,0,1.217,0.049000211,11.95833339,1.240448417,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,5.1
ram_samp_678,40.79672,-73.9501,5,0,1.201,0.049280328,12.01666661,1.261212679,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,6.22
ram_samp_679,40.79331,-73.96281,5,0,1.212,0.048610687,11.94166668,1.199239182,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,5.04
ram_samp_680,40.77544,-73.9725,5,0,1.213,0.047625751,11.98333341,1.195816528,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,7.15
ram_samp_681,40.77871,-73.97215,5,0,1.213,0.04640507,11.98333341,1.254573582,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,7.12
ram_samp_682,40.77105,-73.97363,5,0,1.21,0.048296983,12.00833347,1.326239247,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.22
ram_samp_683,40.77033,-73.97343,5,0,1.21,0.048112056,12.00833347,1.316279626,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,7.54
ram_samp_684,40.77653,-73.96451,5,0,1.217,0.047480666,11.96666676,1.216694655,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,5.3
ram_samp_685,40.77348,-73.97163,5,0,1.21,0.046324578,12.00833347,1.257656313,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.92
ram_samp_686,40.78439,-73.95862,5,0,1.217,0.049467899,11.95833339,1.240989386,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,7.09
ram_samp_687,40.77566,-73.96988,5,0,1.213,0.048438058,11.98333341,1.252108893,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,8.35
ram_samp_688,40.7956,-73.96045,5,0,1.212,0.048368867,11.94166668,1.237801998,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,5.77
ram_samp_689,40.78217,-73.96269,5,0,1.217,0.049920159,11.96666676,1.271900865,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.57
ram_samp_690,40.7968,-73.95935,5,0,1.212,0.049648579,11.94166668,1.235669516,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,6.37
ram_samp_691,40.77077,-73.97066,5,0,1.21,0.047033129,12.00833347,1.251763942,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.4
ram_samp_692,40.78329,-73.9679,5,0,1.213,0.047611623,11.98333341,1.279332783,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,4.94
ram_samp_693,40.77082,-73.97149,5,0,1.21,0.049008951,12.00833347,1.291166048,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,4.96
ram_samp_694,40.79474,-73.95687,5,0,1.201,0.048492559,12.01666661,1.281415572,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.14
ram_samp_695,40.79426,-73.95453,5,0,1.201,0.047601426,12.01666661,1.30380009,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.52
ram_samp_696,40.79025,-73.96545,5,0,1.217,0.048546586,11.95833339,1.23697873,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,5.65
ram_samp_697,40.77861,-73.9671,5,0,1.213,0.049917102,11.98333341,1.235395313,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,5.64
ram_samp_698,40.77387,-73.97623,5,0,1.215,0.04732785,11.96250004,1.239878267,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,6.24
ram_samp_699,40.77373,-73.97574,5,0,1.215,0.046424191,11.96250004,1.267353363,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,5.38
ram_samp_700,40.79051,-73.96384,5,0,1.217,0.048602994,11.95833339,1.232675704,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,5.12
ram_samp_701,40.79653,-73.95776,5,0,1.201,0.047949559,12.01666661,1.23936208,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.71
ram_samp_702,40.79592,-73.95808,5,0,1.201,0.049939443,12.01666661,1.338386811,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.96
ram_samp_703,40.79045,-73.96216,5,0,1.217,0.049420792,11.95833339,1.231946127,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.55
ram_samp_704,40.79463,-73.95148,5,0,1.201,0.049126433,12.01666661,1.282837951,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,6.48
ram_samp_705,40.77711,-73.96555,5,0,1.217,0.047829945,11.96666676,1.254495667,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.37
ram_samp_706,40.77782,-73.96937,5,0,1.213,0.047071617,11.98333341,1.27751212,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,5.3
ram_samp_707,40.78651,-73.95703,5,0,1.209,0.047086793,11.95833339,1.230670341,10.05871719,893.9870811,9.78333351,0.968999982,0.736,0.581947982,7.27
ram_samp_708,40.77745,-73.96623,5,0,1.217,0.047890888,11.96666676,1.261966571,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,4.72
ram_samp_709,40.77036,-73.97403,5,0,1.21,0.048440012,12.00833347,1.279063711,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.43
ram_samp_710,40.79329,-73.95462,5,0,1.201,0.048871956,12.01666661,1.227633256,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.87
ram_samp_711,40.77177,-73.96895,5,0,1.21,0.048836832,12.00833347,1.301193072,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.16
ram_samp_712,40.76971,-73.97414,5,0,1.21,0.048593059,12.00833347,1.226645596,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,7.3
ram_samp_713,40.77279,-73.96896,5,0,1.21,0.049773523,12.00833347,1.279467365,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.82
ram_samp_714,40.76603,-73.9748,5,0,1.215,0.04639104,11.975,1.256067565,9.966000947,891.412312,9.499999804,0.968999982,0.736,0.581947982,6.97
ram_samp_715,40.77454,-73.97241,5,0,1.21,0.049222522,12.00833347,1.23485376,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,7.38
ram_samp_716,40.79471,-73.95241,5,0,1.201,0.046987913,12.01666661,1.261567746,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,6.55
ram_samp_717,40.7659,-73.97306,5,0,1.215,0.048945225,11.975,1.239067124,9.966000947,891.412312,9.499999804,0.968999982,0.736,0.581947982,6.07
ram_samp_718,40.77725,-73.97083,5,0,1.213,0.048835406,11.98333341,1.230433597,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,4.76
ram_samp_719,40.7979,-73.952383,5,0,1.201,0.047811423,12.01666661,1.271122632,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,7.22
ram_samp_720,40.78547,-73.96741,5,0,1.217,0.04851283,11.92083336,1.284080333,9.970087103,894.3699218,9.758333415,0.968999982,0.736,0.581947982,6.28
ram_samp_721,40.77486,-73.97326,5,0,1.21,0.0497897,12.00833347,1.208616086,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.15
ram_samp_722,40.77765,-73.97453,5,0,1.213,0.047943386,11.98333341,1.266075614,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.48
ram_samp_723,40.7937,-73.95226,5,0,1.201,0.048463673,12.01666661,1.21372656,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.99
ram_samp_724,40.79504,-73.95971,5,0,1.212,0.048870674,11.94166668,1.230373103,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,6.09
ram_samp_725,40.77191,-73.97068,5,0,1.21,0.0490046,12.00833347,1.27003088,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.73
ram_samp_726,40.77404,-73.97659,5,0,1.215,0.048439725,11.96250004,1.251834447,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,4.76
ram_samp_727,40.79434,-73.95827,5,0,1.201,0.0471625,12.01666661,1.196547785,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.78
ram_samp_728,40.7996333,-73.95615,5,0,1.201,0.049251231,12.01666661,1.236537296,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,6.04
ram_samp_729,40.78828,-73.96552,5,0,1.217,0.04785971,11.95833339,1.288327208,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.03
ram_samp_730,40.79906,-73.95568,5,0,1.201,0.048115359,12.01666661,1.204237086,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.6
ram_samp_731,40.77439,-73.97178,5,0,1.21,0.049448069,12.00833347,1.238733709,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,4.78
ram_samp_732,40.78945,-73.95729,5,0,1.209,0.047350036,11.95833339,1.250586231,10.05871719,893.9870811,9.78333351,0.968999982,0.736,0.581947982,7.39
ram_samp_733,40.79095,-73.9539,5,0,1.209,0.050690988,11.95833339,1.263863254,10.05871719,893.9870811,9.78333351,0.968999982,0.736,0.581947982,7.24
ram_samp_734,40.77462,-73.96811,5,0,1.21,0.049230727,12.00833347,1.222739955,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.75
ram_samp_735,40.7709,73.96565,5,0,0.445,0.048536722,-0.050000087,1.246239249,48.51419784,970.3958942,11.76666678,0.552999973,0.361999989,0.920007408,7.17
ram_samp_736,40.77126,-73.96826,5,0,1.21,0.04833452,12.00833347,1.225994748,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.58
ram_samp_737,40.77541,-73.96976,5,0,1.213,0.049528046,11.98333341,1.226198182,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.75
ram_samp_738,40.77752,-73.96501,5,0,1.217,0.050496315,11.96666676,1.190073863,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,7.09
ram_samp_739,40.7711,-73.97948,5,0,1.215,0.048543877,11.96250004,1.18185688,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,5.66
ram_samp_740,40.78342,-73.9675,5,0,1.217,0.046535469,11.92083336,1.225383148,9.970087103,894.3699218,9.758333415,0.968999982,0.736,0.581947982,5.86
ram_samp_741,40.78918,-73.96273,5,0,1.217,0.048188771,11.95833339,1.247449463,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,5.77
ram_samp_742,40.77922,-73.9726,5,0,1.213,0.05029905,11.98333341,1.22392063,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.68
ram_samp_743,40.79543,-73.95472,5,0,1.201,0.04955864,12.01666661,1.247575745,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.52
ram_samp_744,40.79576,-73.95544,5,0,1.201,0.048582009,12.01666661,1.244106123,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.99
ram_samp_745,40.77705,-73.97148,5,0,1.213,0.048339412,11.98333341,1.263023407,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.66
ram_samp_746,40.78119,-73.96127,5,0,1.217,0.046868121,11.96666676,1.243223359,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.61
ram_samp_747,40.78313,-73.96006,5,0,1.217,0.048432393,11.96666676,1.195231302,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.83
ram_samp_748,40.78397,-73.96451,5,0,1.217,0.049609065,11.95833339,1.233320628,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,7.44
ram_samp_749,40.79064,-73.96415,5,0,1.217,0.047207944,11.95833339,1.281586756,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.7
ram_samp_750,40.79143,-73.95667,5,0,1.209,0.049473477,11.95833339,1.212004328,10.05871719,893.9870811,9.78333351,0.968999982,0.736,0.581947982,5.66
ram_samp_751,40.78101,-73.96449,5,0,1.217,0.047613481,11.96666676,1.247240923,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,5.5
ram_samp_752,40.79386,-73.95773,5,0,1.201,0.049029154,12.01666661,1.257426339,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,6.46
ram_samp_753,40.77899,-73.97021,5,0,1.213,0.048612936,11.98333341,1.243155463,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.37
ram_samp_754,40.79855,-73.95483,5,0,1.201,0.049062837,12.01666661,1.227385548,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.12
ram_samp_755,40.77928,-73.9666,5,0,1.217,0.048081227,11.96666676,1.235386609,10.08246213,893.8332627,9.683333437,0.968999982,0.736,0.581947982,6.19
ram_samp_756,40.76811,-73.98017,5,0,1.215,0.048145736,11.96250004,1.240311284,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,6.34
ram_samp_757,40.79633,-73.96045,5,0,1.212,0.047701187,11.94166668,1.228015327,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,5.98
ram_samp_758,40.78301,-73.96699,5,0,1.213,0.046190884,11.98333341,1.246158302,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.15
ram_samp_759,40.77859,-73.9721,5,0,1.213,0.051199579,11.98333341,1.246503459,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,4.6
ram_samp_760,40.79779,-73.95637,5,0,1.201,0.048858976,12.01666661,1.251692255,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.18
ram_samp_761,40.77241,-73.97451,5,0,1.21,0.048952636,12.00833347,1.242759956,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,5.32
ram_samp_762,40.77788,-73.97301,5,0,1.213,0.050864387,11.98333341,1.245282865,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.74
ram_samp_763,40.79526,-73.95602,5,0,1.201,0.048739095,12.01666661,1.246585945,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,5.53
ram_samp_764,40.77482,-73.97459,5,0,1.21,0.047791423,12.00833347,1.257750939,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,7.32
ram_samp_765,40.76648,-73.97594,5,0,1.21,0.049239686,12.01250003,1.261837171,10.22951941,893.4105365,9.508333407,0.968999982,0.736,0.581947982,4.91
ram_samp_766,40.79186,-73.95581,5,0,1.201,0.050225038,12.01666661,1.262881918,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,6.02
ram_samp_767,40.79394,-73.95983,5,0,1.212,0.047545242,11.94166668,1.182090678,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,4.58
ram_samp_768,40.78479,-73.96639,5,0,1.217,0.048088112,11.95833339,1.268600651,10.08246213,893.9870811,9.78333351,0.968999982,0.736,0.581947982,7.31
ram_samp_769,40.76974,-73.9798,5,0,1.215,0.046131376,11.96250004,1.230930722,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,6.63
ram_samp_770,40.78204,-73.96731,5,0,1.213,0.048115176,11.98333341,1.235357355,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,6.05
ram_samp_771,40.78138,-73.97198,5,0,1.213,0.048157345,11.98333341,1.278183471,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,5.39
ram_samp_772,40.79769,-73.95689,5,0,1.201,0.047898073,12.01666661,1.234958245,10.1191968,894.7862464,9.866666486,0.968999982,0.736,0.581947982,4.79
ram_samp_773,40.78097,-73.9699,5,0,1.213,0.048816958,11.98333341,1.26210771,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,5.81
ram_samp_774,40.79069,-73.95488,5,0,1.209,0.047967265,11.95833339,1.216118695,10.05871719,893.9870811,9.78333351,0.968999982,0.736,0.581947982,6.7
ram_samp_775,40.77545,-73.97187,5,0,1.213,0.048979125,11.98333341,1.207318017,10.14122384,893.5662449,9.700000087,0.968999982,0.736,0.581947982,7.1
ram_samp_776,40.76865,-73.97401,5,0,1.21,0.048760516,12.00833347,1.278520782,10.16072948,893.3538436,9.633333397,0.968999982,0.736,0.581947982,6.36
ram_samp_777,40.79279,-73.96149,5,0,1.212,0.047303695,11.94166668,1.187107507,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,5.94
ram_samp_778,40.77329,-73.97522,5,0,1.215,0.046666351,11.96250004,1.296696706,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,5.48
ram_samp_779,40.76946,-73.9792,5,0,1.215,0.044919687,11.96250004,1.20934371,10.01821349,894.203886,9.574999928,0.968999982,0.736,0.581947982,6.63
ram_samp_780,40.7947,-73.95891,5,0,1.212,0.047147072,11.94166668,1.230072345,10.1283228,895.0617988,9.833333343,0.968999982,0.736,0.581947982,6.24
